0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.2743910530405797,1.0616480322414235,0.20544892075040777,4.543672686718605,4.779971006122765,1.0520060170916081,4.655838013234614,5.054827599973679,6.976712121326207,149.0,129.0,150.0,35.0,148.0,148.0,598981.0,635907.0,598981.0,123060.0,59.0,0.23365416160910463
0.337190942760756,1.029454287467403,3.3390213909426287,4.620418343162814,5.211948669451795,1.128025274413585,5.042452302515348,5.304024925911388,6.939667054931466,147.0,144.0,169.0,35.0,144.0,144.0,521520.0,536881.0,131738.0,439876.0,59.0,0.22280542821209368
0.334685041215907,0.9666951717278313,0.24313584183952583,4.975038832814662,4.464968235562371,0.897474047059103,5.0729562373813275,4.997176127965633,7.274598171540431,147.0,123.0,150.0,62.0,148.0,148.0,824415.0,796958.0,685481.0,166665.0,55.0,0.19430907058486555
0.37417170627912566,1.0465753682576868,0.42574812282089386,5.161079589748381,4.681269733782909,0.907033044613663,5.1066140875046795,5.026298595400265,7.414155826471221,147.0,128.0,151.0,64.0,148.0,148.0,743569.0,778201.0,563878.0,240070.0,55.0,0.2027822570953049
0.361774669502084,1.0032423749964636,1.1204869882818445,4.579877665798059,4.299575900034275,0.9387971063382233,4.579877665798059,4.299575900034275,7.6938694863496835,148.0,142.0,155.0,44.0,148.0,148.0,636262.0,638325.0,328550.0,368136.0,56.0,0.21905440455070435
0.3447546443762707,1.103132904622277,0.9664086916536121,4.487207769306656,4.156064788790739,0.9262028866189355,4.448851167305467,4.2131719826087615,7.349505696939793,149.0,143.0,154.0,54.0,148.0,148.0,635704.0,701266.0,384921.0,371991.0,56.0,0.2458394978204293
0.3061307916390301,1.0636170278093344,1.9835102171275816,4.682873580320331,4.796488214312469,1.0242617341774078,4.803719155825593,4.797735617441459,7.340613932870698,147.0,143.0,158.0,64.0,144.0,144.0,716522.0,762105.0,275322.0,546104.0,63.0,0.22712913546911892
0.32096267230288167,0.9377468053500648,1.6464542063494902,4.702500809076718,4.896386574689055,1.0412303524197382,4.8184725979802465,4.870470673449382,7.3177520166677406,147.0,143.0,158.0,63.0,144.0,144.0,673861.0,631911.0,279613.0,460370.0,63.0,0.19941449101721273
0.32913773586273226,0.9764410124550643,0.409177751838964,4.835903049866636,4.579548637273219,0.9469893399536852,4.849397432990753,4.841692816049842,6.636818295777477,147.0,132.0,151.0,39.0,148.0,148.0,488476.0,476968.0,363248.0,148633.0,57.0,0.20191492724032017
0.3645520622992857,0.940888800077076,1.2651154149191286,4.193974528299202,4.509495679321047,1.0752320141414402,4.260820650695299,4.476255926350657,6.5293751818934,148.0,144.0,155.0,44.0,148.0,148.0,560486.0,527355.0,290647.0,367702.0,57.0,0.2243429934369769
0.3815951835809568,0.9945634033600695,1.3137098844672657,3.937388045283653,4.30822507600344,1.0941835111131577,4.019004784831151,4.279047524011409,7.44171262156813,150.0,146.0,157.0,62.0,148.0,148.0,395468.0,393318.0,194750.0,255845.0,52.0,0.25259471302336933
0.40727148488848103,1.0604467549187664,1.734809394997438,3.80374657250442,4.395977820347966,1.155696820635875,3.995874837412628,4.321084477871969,7.60943562524765,151.0,147.0,160.0,63.0,148.0,148.0,410113.0,434903.0,167834.0,291160.0,52.0,0.27879006519105687
0.3477327773952012,1.0774928830102446,0.9691531715891725,4.63404230607304,4.493759835656225,0.9697278399394476,4.6028497056262445,4.527698937676744,6.918383046304289,148.0,141.0,154.0,62.0,148.0,148.0,516370.0,556385.0,304926.0,295520.0,53.0,0.2325168420664094
0.3875548178654093,1.0254671616703852,1.7839022791733052,4.632780041104902,5.038542394388524,1.0875850676447936,4.837824450831135,4.953971024318634,7.623984880481948,147.0,142.0,161.0,49.0,144.0,144.0,436091.0,447197.0,176994.0,315740.0,53.0,0.22135028051662362
0.354320770907062,1.0282920539134113,0.43654216507988175,5.322965388075595,5.228702745723608,0.9822913290845077,5.266569566475986,5.431418202830376,7.521271597347475,146.0,124.0,152.0,64.0,144.0,144.0,392407.0,403509.0,294936.0,128752.0,51.0,0.1931803006303538
0.3705281159289845,1.0224003794625212,0.47781464594105355,5.32467108627832,5.1835921343267595,0.9735046635434212,5.2241106101341295,5.412752849425163,7.787609471107144,145.0,123.0,152.0,61.0,144.0,144.0,430082.0,439716.0,307703.0,147025.0,51.0,0.19201193142187645
0.3138137224758746,0.9310989387886858,1.4925948468249137,4.5843840927047275,4.65774422238887,1.0160021778718067,4.660994552974272,4.625161744454684,6.99299052045028,148.0,144.0,157.0,43.0,148.0,148.0,991320.0,923017.0,433752.0,647416.0,64.0,0.20310229683205916
0.31839986853786434,1.0397001713602048,0.26436438852238825,4.8879838270418166,4.673497897499491,0.9561197546612729,4.96756952970899,5.059419110187275,6.610709634371974,148.0,127.0,150.0,58.0,148.0,148.0,870097.0,904640.0,791419.0,209223.0,64.0,0.2127053214882313
0.3504454986905648,0.9441414282622028,1.004916830060452,4.58638719254092,4.34051278633253,0.9463903949042356,4.58638719254092,4.34051278633253,7.465053195024176,148.0,142.0,155.0,56.0,148.0,148.0,887008.0,837461.0,466154.0,468446.0,55.0,0.20585733140841425
0.3253028453625483,0.9313345106446758,1.0185635930393564,4.653040270253182,4.316312561207498,0.9276327541804485,4.653040270253182,4.316312561207498,7.13751070917991,148.0,142.0,155.0,58.0,148.0,148.0,767285.0,714599.0,390711.0,397964.0,55.0,0.20015612514653774
0.36270990400349085,1.0682183981783113,0.2936877433642491,5.3626204168152585,4.515256997127985,0.8419870597161333,5.4908783871564735,5.071322183443515,7.128686621076676,144.0,119.0,146.0,60.0,146.0,146.0,958671.0,1024070.0,874204.0,256743.0,54.0,0.19919709305338126
0.391800382272855,0.9716794749365761,0.47817428571050763,5.7031435990049975,4.712717113827391,0.8263367442912708,5.652211118617263,5.135788867133908,7.468096422175487,142.0,119.0,148.0,64.0,148.0,148.0,1079641.0,1049065.0,756241.0,361615.0,54.0,0.17037611942755584
0.32789304106217754,1.0786186066058236,0.26556987661111875,4.870219020036495,4.42175800504086,0.9079176905287774,5.07645385928672,4.8907537908209955,7.212019639165716,148.0,127.0,150.0,43.0,148.0,148.0,444971.0,479954.0,399955.0,106216.0,61.0,0.22147229974017493
